"location","quantile","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","value","age_group","subscenario"
"US",0.15,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",1437.11050795555,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",1788.89675565415,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",2134.2840445068,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",2459.57502166754,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",2813.70715063285,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",3147.7018057981,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",3496.24909768415,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",3822.88352996774,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",4224.41600522528,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",4690.9902817034,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",5216.91776658611,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",5791.23268529693,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",6524.50895160982,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",7413.38587573358,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",8548.26109148626,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",10711.8529459934,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",15235.4747412239,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",21475.4445234219,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",34612.7641965989,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","29 wk ahead inc hosp",2023-03-04,"quantile","highVac_pesImm",270533.49840867,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",19.5025898924765,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",175.92723813706,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",345.534235357251,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",598.469364943302,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",1055.62744430107,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",1476.43434626033,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",1783.55209039008,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",2133.32691128472,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",2471.49299609526,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",2806.93994614702,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",3107.95189358424,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",3457.98034520595,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",3792.51369077721,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",4214.26766198236,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",4672.84204506604,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",5107.04052386795,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",5752.03553326558,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",6458.44336713213,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",7348.68808575365,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",8706.96259004364,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",10895.8246472606,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",15420.7651841244,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",21667.0456966627,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",32909.5286598201,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","30 wk ahead inc hosp",2023-03-11,"quantile","highVac_pesImm",324770.984365758,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",14.1748749806559,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",169.493376865718,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",327.048889408203,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",554.525673028703,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",980.148389047515,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",1377.40932919449,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",1717.65503262927,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",2036.81586690211,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",2372.38088514454,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",2660.92117368253,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",2973.17259099424,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",3300.48660313589,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",3666.94788514744,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",4065.53629139115,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",4468.65753553249,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",4982.87240144153,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",5520.54529012092,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",6206.82030021755,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",7011.89132760884,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",8321.71014697243,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",10665.9031400411,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",14981.8261284697,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",20699.8342252254,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",30292.7587381055,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","31 wk ahead inc hosp",2023-03-18,"quantile","highVac_pesImm",202507.255975124,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",10.0450418699836,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",138.610110549282,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",279.845660098209,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",472.342857855081,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",811.312728632595,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",1094.78060694436,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",1385.68057665722,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",1670.12006443398,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",1947.36185910278,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",2220.80272534432,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",2476.32397448985,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",2761.74519521281,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",3081.55394295068,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",3428.30071444036,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",3789.02550118637,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",4181.70229816937,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",4667.55652224776,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",5194.76763571928,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",5969.23680575207,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",6986.88523269408,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",8633.23111677442,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",12567.2374499077,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",17738.7516232802,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",26955.6375285742,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","32 wk ahead inc hosp",2023-03-25,"quantile","highVac_pesImm",102620.574532094,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",7.30649694165641,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",82.890353399415,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",202.810919264298,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",345.587561687258,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",598.375566306759,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",830.039693428155,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",1045.1807339975,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",1232.05609027261,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",1422.28439139006,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",1603.78492145774,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",1803.93571960119,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",2023.14405338194,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",2240.1970332879,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",2479.53588478144,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",2740.67755720241,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",3062.66684610544,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",3409.54647538383,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",3847.58679517319,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",4339.67251920777,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",5126.98062531505,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",6475.13172322272,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",9179.81051459702,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",12709.4474303956,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",18357.2951583289,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","33 wk ahead inc hosp",2023-04-01,"quantile","highVac_pesImm",66404.8854800613,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",5.74792401625609,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",58.4988806694551,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",136.68618127959,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",238.556299606746,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",439.129577881582,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",595.064862789134,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",765.772490621066,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",914.758187959107,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",1050.60952592756,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",1186.36767328337,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",1334.78542821294,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",1504.44683324731,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",1670.337665109,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",1848.44462065302,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",2047.01458272248,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",2262.69562989647,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",2536.99826773223,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",2846.63449875754,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",3285.93475472597,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",3887.00032004138,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",4945.91622385128,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",7117.83401354387,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",10176.0513815563,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",15494.4384972271,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","34 wk ahead inc hosp",2023-04-08,"quantile","highVac_pesImm",52414.4222095869,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",5.74961136799953,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",65.198029766058,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",118.310384611805,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",204.521602639011,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",342.413284652101,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",482.965668335068,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",607.055048478905,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",718.234666617423,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",831.984309608041,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",946.5308679205,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",1062.08232509087,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",1185.63751166433,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",1325.37831928361,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",1461.68788353702,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",1605.81395768535,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",1771.86116075042,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",1980.38331058971,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",2250.98718902149,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",2586.69563296658,"0-130","early"
"US",0.85,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",3042.52110492587,"0-130","early"
"US",0.9,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",3809.47682716412,"0-130","early"
"US",0.95,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",5301.53391122644,"0-130","early"
"US",0.975,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",7482.51635252682,"0-130","early"
"US",0.99,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",11740.1736816274,"0-130","early"
"US",1,"B-2022-08-14","2022-08-14","35 wk ahead inc hosp",2023-04-15,"quantile","highVac_pesImm",83544.3257807033,"0-130","early"
"US",0,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",2.42203549693186,"0-130","early"
"US",0.01,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",41.8134054405341,"0-130","early"
"US",0.025,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",78.8864623927841,"0-130","early"
"US",0.05,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",144.397427240972,"0-130","early"
"US",0.1,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",247.39338925657,"0-130","early"
"US",0.15,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",330.902262577732,"0-130","early"
"US",0.2,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",419.662136248429,"0-130","early"
"US",0.25,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",494.57266982593,"0-130","early"
"US",0.3,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",580.555510545238,"0-130","early"
"US",0.35,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",657.982201408573,"0-130","early"
"US",0.4,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",739.544931844157,"0-130","early"
"US",0.45,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",818.182850402156,"0-130","early"
"US",0.5,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",905.178267103801,"0-130","early"
"US",0.55,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",994.790514415957,"0-130","early"
"US",0.6,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",1100.7384125472,"0-130","early"
"US",0.65,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",1239.00576201318,"0-130","early"
"US",0.7,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",1384.21611117652,"0-130","early"
"US",0.75,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",1547.70883672211,"0-130","early"
"US",0.8,"B-2022-08-14","2022-08-14","36 wk ahead inc hosp",2023-04-22,"quantile","highVac_pesImm",1759.01423649601,"0-130","early"
