"","value","quantile","location","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","age_group"
"inc_hos_quantiles_ABCD_final.2158",27406.5493896842,"0.85","US","D-2022-11-13","2022-11-13","7 wk ahead inc hosp","2022-12-31","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2159",27643.2454502362,"0.9","US","D-2022-11-13","2022-11-13","7 wk ahead inc hosp","2022-12-31","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2160",27747.8161135068,"0.95","US","D-2022-11-13","2022-11-13","7 wk ahead inc hosp","2022-12-31","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2161",28023.204608166,"0.975","US","D-2022-11-13","2022-11-13","7 wk ahead inc hosp","2022-12-31","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2162",28487.32123973,"0.99","US","D-2022-11-13","2022-11-13","7 wk ahead inc hosp","2022-12-31","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2163",24174.9589915295,"0.01","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2164",24524.615652698,"0.025","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2165",24622.6196714801,"0.05","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2166",24937.4993207246,"0.1","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2167",25140.3830021383,"0.15","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2168",25308.4430388528,"0.2","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2169",25458.7972331279,"0.25","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2170",25579.7953420037,"0.3","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2171",25671.7136843659,"0.35","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2172",25833.4662373011,"0.4","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2173",25941.2990091035,"0.45","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2174",26002.6416437841,"0.5","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2175",26228.4771324575,"0.55","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2176",26361.8484892111,"0.6","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2177",26594.8520552404,"0.65","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2178",26743.7210663282,"0.7","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2179",26851.0181146797,"0.75","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2180",26941.6420169695,"0.8","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2181",27295.0085570247,"0.85","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2182",27378.3835005943,"0.9","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2183",27641.7610243368,"0.95","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2184",27756.0769876058,"0.975","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2185",27959.8942892584,"0.99","US","D-2022-11-13","2022-11-13","8 wk ahead inc hosp","2023-01-07","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2186",22712.2995679525,"0.01","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2187",23184.8494924586,"0.025","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2188",23318.5008970958,"0.05","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2189",23482.4288498273,"0.1","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2190",23633.043936361,"0.15","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2191",23888.7343514782,"0.2","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2192",24037.4077735285,"0.25","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2193",24186.9339652732,"0.3","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2194",24398.6788165616,"0.35","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2195",24621.1416843236,"0.4","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2196",24794.5286419706,"0.45","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2197",24850.9496333611,"0.5","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2198",24947.7128528123,"0.55","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2199",25071.2021218336,"0.6","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2200",25197.3809748222,"0.65","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2201",25334.9455793324,"0.7","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2202",25680.3503766166,"0.75","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2203",25946.3961819081,"0.8","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2204",26067.3402686263,"0.85","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2205",26275.9810767851,"0.9","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2206",26442.0248182822,"0.95","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2207",26699.106310969,"0.975","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2208",27094.6020732068,"0.99","US","D-2022-11-13","2022-11-13","9 wk ahead inc hosp","2023-01-14","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2209",20408.7135225715,"0.01","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2210",20714.8666060579,"0.025","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2211",20970.4911104685,"0.05","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2212",21301.6704985269,"0.1","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2213",21466.3495309756,"0.15","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2214",21582.6166058933,"0.2","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2215",21812.9993121798,"0.25","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2216",22054.7106526374,"0.3","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2217",22284.3514936456,"0.35","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2218",22548.519086077,"0.4","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2219",22629.8230083398,"0.45","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2220",22696.7177937571,"0.5","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2221",22766.859550837,"0.55","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2222",22888.141541739,"0.6","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2223",23077.5400523703,"0.65","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2224",23309.3085463345,"0.7","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2225",23446.4035924396,"0.75","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2226",23712.1203612859,"0.8","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2227",23850.7114745857,"0.85","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2228",24214.5504715814,"0.9","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2229",24466.0025188671,"0.95","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2230",24647.8483699046,"0.975","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2231",25155.5167039799,"0.99","US","D-2022-11-13","2022-11-13","10 wk ahead inc hosp","2023-01-21","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2232",17034.2614025032,"0.01","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2233",17649.2225583774,"0.025","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2234",17897.2507494708,"0.05","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2235",18217.3164150287,"0.1","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2236",18402.8075137135,"0.15","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2237",18639.9442962737,"0.2","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2238",18927.7037670874,"0.25","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2239",19133.2904933374,"0.3","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2240",19317.8860655284,"0.35","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2241",19376.9225578597,"0.4","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2242",19494.6224504355,"0.45","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2243",19606.3620926212,"0.5","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2244",19744.9872924077,"0.55","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2245",19813.2402219757,"0.6","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2246",20056.5287494198,"0.65","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2247",20263.4013462541,"0.7","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2248",20421.3949048918,"0.75","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2249",20738.3861232107,"0.8","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2250",20871.6691283432,"0.85","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2251",21116.5742989967,"0.9","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2252",21461.1385775371,"0.95","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2253",21801.1970413725,"0.975","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2254",22100.1321742284,"0.99","US","D-2022-11-13","2022-11-13","11 wk ahead inc hosp","2023-01-28","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2255",14376.6729223084,"0.01","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2256",14676.9225208286,"0.025","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2257",15055.6556566074,"0.05","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2258",15303.1293781055,"0.1","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2259",15579.0999718621,"0.15","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2260",15806.386379942,"0.2","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2261",16076.6516035755,"0.25","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2262",16247.7055314526,"0.3","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2263",16335.2304757313,"0.35","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2264",16455.8579016777,"0.4","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2265",16495.7631776836,"0.45","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2266",16686.7819159877,"0.5","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2267",16850.183572305,"0.55","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2268",16989.3584366422,"0.6","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2269",17108.9163918064,"0.65","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2270",17268.4602389672,"0.7","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2271",17647.0707347495,"0.75","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2272",17847.3095851027,"0.8","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2273",17960.0780402166,"0.85","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2274",18220.4505051259,"0.9","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2275",18534.1114335624,"0.95","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2276",18717.8579007829,"0.975","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2277",19171.6268420742,"0.99","US","D-2022-11-13","2022-11-13","12 wk ahead inc hosp","2023-02-04","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2278",11770.845878716,"0.01","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2279",12069.5629203778,"0.025","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2280",12424.8892438562,"0.05","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2281",12672.1436776253,"0.1","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2282",12880.1457024474,"0.15","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2283",13153.161592508,"0.2","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2284",13331.7529980754,"0.25","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2285",13440.1308773821,"0.3","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2286",13595.9939560447,"0.35","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2287",13654.3997189045,"0.4","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2288",13776.809642134,"0.45","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2289",13987.3709522579,"0.5","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2290",14123.9670826505,"0.55","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2291",14187.2034254436,"0.6","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2292",14303.8910235705,"0.65","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2293",14570.5046759052,"0.7","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2294",14876.2427708856,"0.75","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2295",14943.8591967281,"0.8","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2296",15216.9588230567,"0.85","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2297",15501.727065912,"0.9","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2298",15652.8185510828,"0.95","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2299",16007.4392196995,"0.975","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2300",16236.6824934521,"0.99","US","D-2022-11-13","2022-11-13","13 wk ahead inc hosp","2023-02-11","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2301",9339.76884898537,"0.01","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2302",9749.82482978871,"0.025","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2303",9994.93053741017,"0.05","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2304",10234.4982334092,"0.1","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2305",10407.6451762517,"0.15","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2306",10592.8863551802,"0.2","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2307",10764.0367108069,"0.25","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.2308",10887.3994600649,"0.3","US","D-2022-11-13","2022-11-13","14 wk ahead inc hosp","2023-02-18","quantile","lowVac_pesImm","0-130"
