scenario_id,scenario_name,model_projection_date,target,target_end_date,sample,location,value,age_group
B-2022-08-14,highVac_pesImm,2022-08-14,35 wk ahead inc hosp,2023-04-15,1,US,296.9242251086603,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,36 wk ahead inc hosp,2023-04-22,1,US,395.15287802864304,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,37 wk ahead inc hosp,2023-04-29,1,US,192.72417465266884,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,38 wk ahead inc hosp,2023-05-06,1,US,114.10054282698361,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,39 wk ahead inc hosp,2023-05-13,1,US,88.71838848403868,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,40 wk ahead inc hosp,2023-05-20,1,US,51.19240766086213,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,41 wk ahead inc hosp,2023-05-27,1,US,70.85650390521639,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,42 wk ahead inc hosp,2023-06-03,1,US,35.28193858259039,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,1 wk ahead inc hosp,2022-08-20,2,US,0.07377194461787628,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,2 wk ahead inc hosp,2022-08-27,2,US,0.14081961059996995,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,3 wk ahead inc hosp,2022-09-03,2,US,0.06564716684017759,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,4 wk ahead inc hosp,2022-09-10,2,US,0.10169591398823292,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,5 wk ahead inc hosp,2022-09-17,2,US,0.4077307362194054,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,6 wk ahead inc hosp,2022-09-24,2,US,4.691698714680553,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,7 wk ahead inc hosp,2022-10-01,2,US,38.454350902211246,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,8 wk ahead inc hosp,2022-10-08,2,US,85.47731880268384,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,9 wk ahead inc hosp,2022-10-15,2,US,135.35469473876424,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,10 wk ahead inc hosp,2022-10-22,2,US,60.51599605002516,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,11 wk ahead inc hosp,2022-10-29,2,US,140.2382003618756,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,12 wk ahead inc hosp,2022-11-05,2,US,493.2145172815544,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,13 wk ahead inc hosp,2022-11-12,2,US,736.6082100803463,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,14 wk ahead inc hosp,2022-11-19,2,US,529.8077846533371,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,15 wk ahead inc hosp,2022-11-26,2,US,1003.9148547586785,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,16 wk ahead inc hosp,2022-12-03,2,US,1937.9334973955567,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,17 wk ahead inc hosp,2022-12-10,2,US,5682.2860963898975,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,18 wk ahead inc hosp,2022-12-17,2,US,7916.582859737215,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,19 wk ahead inc hosp,2022-12-24,2,US,18163.570251488098,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,20 wk ahead inc hosp,2022-12-31,2,US,25974.792967890487,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,21 wk ahead inc hosp,2023-01-07,2,US,26269.4719186097,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,22 wk ahead inc hosp,2023-01-14,2,US,18635.41039105971,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,23 wk ahead inc hosp,2023-01-21,2,US,7192.369375918593,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,24 wk ahead inc hosp,2023-01-28,2,US,6908.730214033862,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,25 wk ahead inc hosp,2023-02-04,2,US,5818.11716913628,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,26 wk ahead inc hosp,2023-02-11,2,US,8415.878853950531,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,27 wk ahead inc hosp,2023-02-18,2,US,13013.852245762986,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,28 wk ahead inc hosp,2023-02-25,2,US,11288.741071978015,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,29 wk ahead inc hosp,2023-03-04,2,US,9755.037855410808,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,30 wk ahead inc hosp,2023-03-11,2,US,10625.87962104274,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,31 wk ahead inc hosp,2023-03-18,2,US,13842.794894482344,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,32 wk ahead inc hosp,2023-03-25,2,US,14560.167126700377,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,33 wk ahead inc hosp,2023-04-01,2,US,9678.611476554292,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,34 wk ahead inc hosp,2023-04-08,2,US,6171.388787715917,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,35 wk ahead inc hosp,2023-04-15,2,US,2260.129277594478,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,36 wk ahead inc hosp,2023-04-22,2,US,198.6983653925685,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,37 wk ahead inc hosp,2023-04-29,2,US,155.23781845174062,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,38 wk ahead inc hosp,2023-05-06,2,US,61.02653148293017,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,39 wk ahead inc hosp,2023-05-13,2,US,12.991692080114653,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,40 wk ahead inc hosp,2023-05-20,2,US,17.864338270341623,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,41 wk ahead inc hosp,2023-05-27,2,US,21.051436739524775,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,42 wk ahead inc hosp,2023-06-03,2,US,7.529458607253279,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,1 wk ahead inc hosp,2022-08-20,3,US,0.853622494088974,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,2 wk ahead inc hosp,2022-08-27,3,US,1.563943329807478,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,3 wk ahead inc hosp,2022-09-03,3,US,0.5525256660240537,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,4 wk ahead inc hosp,2022-09-10,3,US,1.2575120313506796,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,5 wk ahead inc hosp,2022-09-17,3,US,0.06095699658622291,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,6 wk ahead inc hosp,2022-09-24,3,US,2.110544600271057,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,7 wk ahead inc hosp,2022-10-01,3,US,18.239604617120648,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,8 wk ahead inc hosp,2022-10-08,3,US,42.01127026790206,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,9 wk ahead inc hosp,2022-10-15,3,US,67.88620121223475,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,10 wk ahead inc hosp,2022-10-22,3,US,148.52896875092614,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,11 wk ahead inc hosp,2022-10-29,3,US,265.27468529866263,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,12 wk ahead inc hosp,2022-11-05,3,US,2703.4914537467207,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,13 wk ahead inc hosp,2022-11-12,3,US,1940.2297051550795,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,14 wk ahead inc hosp,2022-11-19,3,US,2644.6005107840588,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,15 wk ahead inc hosp,2022-11-26,3,US,3152.6742102045105,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,16 wk ahead inc hosp,2022-12-03,3,US,6639.5894257066675,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,17 wk ahead inc hosp,2022-12-10,3,US,4607.481098136824,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,18 wk ahead inc hosp,2022-12-17,3,US,11543.210154025584,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,19 wk ahead inc hosp,2022-12-24,3,US,18423.20522630202,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,20 wk ahead inc hosp,2022-12-31,3,US,16847.12587943682,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,21 wk ahead inc hosp,2023-01-07,3,US,20105.167439143304,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,22 wk ahead inc hosp,2023-01-14,3,US,15468.374327438636,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,23 wk ahead inc hosp,2023-01-21,3,US,8247.179228851639,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,24 wk ahead inc hosp,2023-01-28,3,US,41564.67072840244,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,25 wk ahead inc hosp,2023-02-04,3,US,20195.587057772555,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,26 wk ahead inc hosp,2023-02-11,3,US,8364.211786015001,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,27 wk ahead inc hosp,2023-02-18,3,US,7472.228847229547,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,28 wk ahead inc hosp,2023-02-25,3,US,6386.32688471954,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,29 wk ahead inc hosp,2023-03-04,3,US,5833.727097620028,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,30 wk ahead inc hosp,2023-03-11,3,US,3983.5406996001775,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,31 wk ahead inc hosp,2023-03-18,3,US,26272.528941201035,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,32 wk ahead inc hosp,2023-03-25,3,US,7062.263242406804,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,33 wk ahead inc hosp,2023-04-01,3,US,7359.350353498828,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,34 wk ahead inc hosp,2023-04-08,3,US,4228.9716445587965,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,35 wk ahead inc hosp,2023-04-15,3,US,5031.436993497881,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,36 wk ahead inc hosp,2023-04-22,3,US,3107.467370357484,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,37 wk ahead inc hosp,2023-04-29,3,US,1462.4314244428547,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,38 wk ahead inc hosp,2023-05-06,3,US,653.8013045235446,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,39 wk ahead inc hosp,2023-05-13,3,US,445.23762354752023,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,40 wk ahead inc hosp,2023-05-20,3,US,313.4655968536108,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,41 wk ahead inc hosp,2023-05-27,3,US,164.57178685465422,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,42 wk ahead inc hosp,2023-06-03,3,US,70.72362869810891,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,1 wk ahead inc hosp,2022-08-20,4,US,1.3559314490429852,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,2 wk ahead inc hosp,2022-08-27,4,US,0.7455381241054874,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,3 wk ahead inc hosp,2022-09-03,4,US,0.9186133802917027,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,4 wk ahead inc hosp,2022-09-10,4,US,1.813710076616452,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,5 wk ahead inc hosp,2022-09-17,4,US,7.661624508038765,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,6 wk ahead inc hosp,2022-09-24,4,US,50.592234487037786,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,7 wk ahead inc hosp,2022-10-01,4,US,57.58007993482469,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,8 wk ahead inc hosp,2022-10-08,4,US,249.39650003580516,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,9 wk ahead inc hosp,2022-10-15,4,US,264.54766037698755,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,10 wk ahead inc hosp,2022-10-22,4,US,514.4328630025292,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,11 wk ahead inc hosp,2022-10-29,4,US,531.9591167594014,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,12 wk ahead inc hosp,2022-11-05,4,US,585.393619026674,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,13 wk ahead inc hosp,2022-11-12,4,US,982.4965865874806,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,14 wk ahead inc hosp,2022-11-19,4,US,1047.9289300421526,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,15 wk ahead inc hosp,2022-11-26,4,US,1637.0834356873559,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,16 wk ahead inc hosp,2022-12-03,4,US,1888.5460343775544,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,17 wk ahead inc hosp,2022-12-10,4,US,3464.3035284585326,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,18 wk ahead inc hosp,2022-12-17,4,US,3932.797295142853,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,19 wk ahead inc hosp,2022-12-24,4,US,44456.62392300012,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,20 wk ahead inc hosp,2022-12-31,4,US,17048.216401683807,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,21 wk ahead inc hosp,2023-01-07,4,US,25341.83936014604,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,22 wk ahead inc hosp,2023-01-14,4,US,14047.183963893105,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,23 wk ahead inc hosp,2023-01-21,4,US,9050.417008823857,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,24 wk ahead inc hosp,2023-01-28,4,US,6887.135390877516,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,25 wk ahead inc hosp,2023-02-04,4,US,5661.069057016332,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,26 wk ahead inc hosp,2023-02-11,4,US,5366.133721741558,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,27 wk ahead inc hosp,2023-02-18,4,US,4911.280605624018,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,28 wk ahead inc hosp,2023-02-25,4,US,993.1106583516354,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,29 wk ahead inc hosp,2023-03-04,4,US,1126.3493949966187,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,30 wk ahead inc hosp,2023-03-11,4,US,1879.1672745865787,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,31 wk ahead inc hosp,2023-03-18,4,US,2848.6561868683325,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,32 wk ahead inc hosp,2023-03-25,4,US,1505.3406502277442,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,33 wk ahead inc hosp,2023-04-01,4,US,6441.730074370091,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,34 wk ahead inc hosp,2023-04-08,4,US,43.684385876673524,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,35 wk ahead inc hosp,2023-04-15,4,US,162.38367554785748,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,36 wk ahead inc hosp,2023-04-22,4,US,102.28571521583245,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,37 wk ahead inc hosp,2023-04-29,4,US,97.4411461432454,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,38 wk ahead inc hosp,2023-05-06,4,US,53.291065709782615,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,39 wk ahead inc hosp,2023-05-13,4,US,44.803460935631094,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,40 wk ahead inc hosp,2023-05-20,4,US,30.822377100007927,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,41 wk ahead inc hosp,2023-05-27,4,US,23.871558216835584,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,42 wk ahead inc hosp,2023-06-03,4,US,7.336934242139772,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,1 wk ahead inc hosp,2022-08-20,5,US,0.9816782841258004,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,2 wk ahead inc hosp,2022-08-27,5,US,0.05648643189906031,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,3 wk ahead inc hosp,2022-09-03,5,US,0.045996503187900925,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,4 wk ahead inc hosp,2022-09-10,5,US,0.059899703070730434,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,5 wk ahead inc hosp,2022-09-17,5,US,1.0063239501227657,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,6 wk ahead inc hosp,2022-09-24,5,US,6.6263155967214535,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,7 wk ahead inc hosp,2022-10-01,5,US,57.17274532463821,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,8 wk ahead inc hosp,2022-10-08,5,US,151.0423746367912,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,9 wk ahead inc hosp,2022-10-15,5,US,220.89366778931762,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,10 wk ahead inc hosp,2022-10-22,5,US,123.48134648383905,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,11 wk ahead inc hosp,2022-10-29,5,US,135.8970321911158,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,12 wk ahead inc hosp,2022-11-05,5,US,194.84119991977676,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,13 wk ahead inc hosp,2022-11-12,5,US,1691.2533273108604,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,14 wk ahead inc hosp,2022-11-19,5,US,907.4099211972369,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,15 wk ahead inc hosp,2022-11-26,5,US,1711.2767322147558,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,16 wk ahead inc hosp,2022-12-03,5,US,2446.7182107411277,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,17 wk ahead inc hosp,2022-12-10,5,US,6185.286956200676,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,18 wk ahead inc hosp,2022-12-17,5,US,10906.226124915782,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,19 wk ahead inc hosp,2022-12-24,5,US,16622.64294531527,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,20 wk ahead inc hosp,2022-12-31,5,US,26281.20481519193,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,21 wk ahead inc hosp,2023-01-07,5,US,36345.67103255703,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,22 wk ahead inc hosp,2023-01-14,5,US,29831.29895806021,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,23 wk ahead inc hosp,2023-01-21,5,US,14272.483893014563,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,24 wk ahead inc hosp,2023-01-28,5,US,11296.455960495772,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,25 wk ahead inc hosp,2023-02-04,5,US,10098.07656085078,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,26 wk ahead inc hosp,2023-02-11,5,US,8337.880263865129,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,27 wk ahead inc hosp,2023-02-18,5,US,9404.414540419419,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,28 wk ahead inc hosp,2023-02-25,5,US,8180.241284022668,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,29 wk ahead inc hosp,2023-03-04,5,US,4110.289730142488,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,30 wk ahead inc hosp,2023-03-11,5,US,4036.1899053609386,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,31 wk ahead inc hosp,2023-03-18,5,US,2720.198513745402,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,32 wk ahead inc hosp,2023-03-25,5,US,2451.2931494980685,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,33 wk ahead inc hosp,2023-04-01,5,US,1850.5142040911503,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,34 wk ahead inc hosp,2023-04-08,5,US,1266.416678179155,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,35 wk ahead inc hosp,2023-04-15,5,US,1121.5441713495468,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,36 wk ahead inc hosp,2023-04-22,5,US,896.7554997019337,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,37 wk ahead inc hosp,2023-04-29,5,US,833.9865003654751,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,38 wk ahead inc hosp,2023-05-06,5,US,295.6365778085354,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,39 wk ahead inc hosp,2023-05-13,5,US,107.13459965174502,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,40 wk ahead inc hosp,2023-05-20,5,US,75.86038637693277,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,41 wk ahead inc hosp,2023-05-27,5,US,47.528766893702496,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,42 wk ahead inc hosp,2023-06-03,5,US,38.66575406839864,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,1 wk ahead inc hosp,2022-08-20,6,US,1.359463558451639,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,2 wk ahead inc hosp,2022-08-27,6,US,0.6426021572660626,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,3 wk ahead inc hosp,2022-09-03,6,US,0.43550082755074776,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,4 wk ahead inc hosp,2022-09-10,6,US,0.7665323047681968,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,5 wk ahead inc hosp,2022-09-17,6,US,2.7824058167311962,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,6 wk ahead inc hosp,2022-09-24,6,US,22.857805314017142,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,7 wk ahead inc hosp,2022-10-01,6,US,115.04345292497456,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,8 wk ahead inc hosp,2022-10-08,6,US,287.9472169356178,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,9 wk ahead inc hosp,2022-10-15,6,US,420.6316658291544,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,10 wk ahead inc hosp,2022-10-22,6,US,92.324582333087,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,11 wk ahead inc hosp,2022-10-29,6,US,48.87547556257788,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,12 wk ahead inc hosp,2022-11-05,6,US,142.79832182157392,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,13 wk ahead inc hosp,2022-11-12,6,US,477.6652877747294,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,14 wk ahead inc hosp,2022-11-19,6,US,949.4804630240784,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,15 wk ahead inc hosp,2022-11-26,6,US,1242.1830318306163,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,16 wk ahead inc hosp,2022-12-03,6,US,1977.555910580085,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,17 wk ahead inc hosp,2022-12-10,6,US,4115.6778685413265,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,18 wk ahead inc hosp,2022-12-17,6,US,8051.726740547204,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,19 wk ahead inc hosp,2022-12-24,6,US,14569.158975876415,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,20 wk ahead inc hosp,2022-12-31,6,US,22160.76711091528,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,21 wk ahead inc hosp,2023-01-07,6,US,30521.182752815377,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,22 wk ahead inc hosp,2023-01-14,6,US,15401.411747220374,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,23 wk ahead inc hosp,2023-01-21,6,US,7120.660573812912,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,24 wk ahead inc hosp,2023-01-28,6,US,7073.814319009408,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,25 wk ahead inc hosp,2023-02-04,6,US,3751.2088661786083,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,26 wk ahead inc hosp,2023-02-11,6,US,6418.648651213092,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,27 wk ahead inc hosp,2023-02-18,6,US,4739.354586369842,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,28 wk ahead inc hosp,2023-02-25,6,US,4562.503500211888,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,29 wk ahead inc hosp,2023-03-04,6,US,26976.7715449448,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,30 wk ahead inc hosp,2023-03-11,6,US,11315.695275791708,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,31 wk ahead inc hosp,2023-03-18,6,US,9700.805737873305,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,32 wk ahead inc hosp,2023-03-25,6,US,6530.719904442779,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,33 wk ahead inc hosp,2023-04-01,6,US,4529.385541873556,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,34 wk ahead inc hosp,2023-04-08,6,US,2687.1865759349375,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,35 wk ahead inc hosp,2023-04-15,6,US,2731.621558495715,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,36 wk ahead inc hosp,2023-04-22,6,US,1107.2714165555556,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,37 wk ahead inc hosp,2023-04-29,6,US,796.8069954972112,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,38 wk ahead inc hosp,2023-05-06,6,US,386.0571876776262,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,39 wk ahead inc hosp,2023-05-13,6,US,172.1869689388907,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,40 wk ahead inc hosp,2023-05-20,6,US,169.28745761280373,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,41 wk ahead inc hosp,2023-05-27,6,US,154.46084091373186,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,42 wk ahead inc hosp,2023-06-03,6,US,86.76583376236664,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,1 wk ahead inc hosp,2022-08-20,7,US,0.7327484909868711,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,2 wk ahead inc hosp,2022-08-27,7,US,0.7019501987084943,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,3 wk ahead inc hosp,2022-09-03,7,US,0.19433714917969264,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,4 wk ahead inc hosp,2022-09-10,7,US,0.3341532741026606,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,5 wk ahead inc hosp,2022-09-17,7,US,0.6673043747274253,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,6 wk ahead inc hosp,2022-09-24,7,US,9.04339835348034,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,7 wk ahead inc hosp,2022-10-01,7,US,55.88825091580966,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,8 wk ahead inc hosp,2022-10-08,7,US,179.70359224492685,0-130
B-2022-08-14,highVac_pesImm,2022-08-14,9 wk ahead inc hosp,2022-10-15,7,US,181.9682450186493,0-130
