model_projection_date,target,location,target_end_date,type,quantile,value,scenario_name,scenario_id,age_group
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.5,6175.5,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.55,6476.6,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.6,6744,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.65,6823.35,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.7,6879.8,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.75,6948.75,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.8,6978.200000000001,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.85,8137.9000000000005,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.9,10809.3,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.95,11070.15,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.975,11139.15,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,quantile,0.99,11298.07000000001,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,point,NA,6259,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,point,NA,7934.5,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,point,NA,6048.5,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead cum hosp,18,2023-03-18,point,NA,6175.5,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.01,0,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.025,0,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.05,0,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.1,1,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.15,1,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.2,1.8000000000000007,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.25,2,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.3,2,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.35,3,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.4,3.6000000000000014,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.45,4,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.5,5.5,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.55,6,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.6,7.400000000000006,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.65,10,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.7,10.300000000000011,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.75,13.250000000000014,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.8,18,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.85,21.150000000000006,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.9,25.200000000000017,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.95,35.099999999999994,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.975,41.099999999999966,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.99,47.08000000000004,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.01,0,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.025,0.4750000000000001,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.05,1,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.1,1,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.15,1,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.2,2,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.25,2,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.3,2,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.35,3,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.4,3,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.45,4,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.5,4,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.55,5,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.6,5.400000000000006,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.65,6,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.7,6.300000000000011,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.75,8,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.8,9.200000000000003,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.85,11,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.9,14.100000000000009,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.95,20.099999999999994,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.975,24.574999999999974,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.99,27.010000000000005,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.01,0,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.025,0,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.05,0.9500000000000002,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.1,1,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.15,1,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.2,1,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.25,1,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.3,2,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.35,2,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.4,2.6000000000000014,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.45,3,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.5,3,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.55,3,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.6,4,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.65,5,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.7,6,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.75,7,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.8,10.200000000000003,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.85,13.150000000000006,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.9,16.10000000000001,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.95,23.14999999999999,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.975,33.2999999999999,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.99,54.26000000000013,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.01,0,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.025,0,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.05,0,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.1,0.9000000000000004,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.15,1,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.2,1,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.25,2,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.3,2,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.35,2,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.4,3,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.45,3,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.5,3,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.55,4,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.6,5,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.65,6,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.7,7.300000000000011,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.75,8.250000000000014,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.8,9,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.85,9.150000000000006,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.9,10,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.95,17,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.975,21.049999999999983,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,quantile,0.99,25,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,point,NA,5.5,highVE_optImm,A-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,point,NA,4,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,point,NA,3,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,15 wk ahead inc hosp,18,2023-03-18,point,NA,3,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.01,5036.87,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.025,5123.6,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.05,5177.25,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.1,5264.799999999999,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.15,5444.2,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.2,5536.4000000000005,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.25,5586,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.3,5960.8,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.35,6069.9,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.4,6131.4,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.45,6215.75,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.5,6262,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.55,7047.25,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.6,7075.6,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.65,7612.050000000008,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.7,8417.400000000001,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.75,8818.75,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.8,9326.000000000005,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.85,11173.55,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.9,11236.8,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.95,11330.1,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.975,18564.449999999997,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.99,20539.03,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.01,5760.410000000001,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.025,5788.075000000001,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.05,5800.8499999999995,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.1,5874.700000000001,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.15,6386.8499999999995,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.2,6512.5999999999995,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.25,6749.5,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.3,6859.6,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.35,6901.25,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.4,7445,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.45,7880.1,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.5,7934.5,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.55,8066.25,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.6,8123.8,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.65,8363.6,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.7,8448.7,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.75,8598.25,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.8,10792.4,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.85,11002.75,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.9,11063.900000000001,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.95,11181,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.975,11215.55,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.99,11285.670000000015,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.01,5106.17,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.025,5139.2,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.05,5211.549999999999,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.1,5298,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.15,5401.4,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.2,5454.799999999999,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.25,5483.25,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.3,5561.2,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.35,5614.1,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.4,5931.6,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.45,6002.25,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.5,6049.5,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.55,6073.95,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.6,6126.6,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.65,6549.550000000005,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.7,7053.799999999999,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.75,7136.000000000001,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.8,8346,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.85,8579.75,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.9,8781,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.95,9014.249999999996,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.975,16236.524999999921,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.99,20705.58,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.01,5666.95,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.025,5678.95,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.05,5692.4000000000005,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.1,5752,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.15,5795.799999999999,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.2,5814.4000000000005,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.25,5822,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.3,5835,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.35,5851.65,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.4,5869,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.45,5882.299999999999,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.5,6177.5,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.55,6481.6,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.6,6746,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.65,6825.35,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.7,6882.200000000001,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.75,6951.5,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.8,6979.200000000001,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.85,8160.300000000001,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.9,10813.9,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.95,11078,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.975,11142.625,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,quantile,0.99,11302.070000000009,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,point,NA,6262,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,point,NA,7934.5,highVE_pesImm,B-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,point,NA,6049.5,lowVE_optImm,C-2022-12-04,0-130
2022-12-04,16 wk ahead cum hosp,18,2023-03-25,point,NA,6177.5,lowVE_pesImm,D-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.01,0,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.025,0,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.05,0,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.1,0,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.15,1,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.2,1,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.25,1.75,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.3,2,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.35,2,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.4,3,highVE_optImm,A-2022-12-04,0-130
2022-12-04,16 wk ahead inc hosp,18,2023-03-25,quantile,0.45,3,highVE_optImm,A-2022-12-04,0-130
