scenario_id,scenario_name,model_projection_date,target,target_end_date,quantile,type,location,value,age_group
D-2022-11-15,lowVE_pesImm,2022-11-15,24 wk ahead cum hosp,2023-04-29,0.99,quantile,06,26508.48,65-130
D-2022-11-15,lowVE_pesImm,2022-11-15,24 wk ahead cum hosp,2023-04-29,1,quantile,06,26556,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,16948,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,16948,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,17028.9,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,17041.75,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,17106.6,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,17147.1,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,17165,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,17181,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,17196.9,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,17221.3,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,17241.2,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,17255.55,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,17267.5,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,17283.45,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,17308.4,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,17328.35,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,17338.7,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,17376,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,17401,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,17422.15,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,17446.399999999998,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,17457.05,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,17495.125,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,17515.07,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,17621,0-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,1123,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,1144.78,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,1152.9,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,1156.9,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,1164.9,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,1175,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,1178.8,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,1187,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,1192.6999999999998,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,1198,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,1201.2,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,1205,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,1207.5,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,1212.4499999999998,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,1217.4,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,1227,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,1230.3,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,1237.25,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,1239.2,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,1249,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,1257.3,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,1280.05,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,1286,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,1288.1100000000001,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,1299,0-4
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,927,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,927.99,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,930,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,931.95,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,944.9,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,949,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,958.6,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,963.5,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,968.6999999999999,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,971.3,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,974,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,977,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,980.5,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,983.3499999999999,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,989,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,993.35,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,996.3,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,1004,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,1011,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,1017.6,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,1028,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,1039.05,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,1043.625,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,1046.16,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,1062,5-17
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,2682,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,2711.7000000000003,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,2714.425,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,2720.8999999999996,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,2736.9,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,2762.1,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,2773.8,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,2778,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,2782,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,2790.6499999999996,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,2794,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,2797.55,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,2806.5,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,2814.9,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,2821.4,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,2823.35,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,2830.6,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,2839.25,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,2849.8,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,2857.3,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,2868.2000000000003,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,2879.05,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,2895.5,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,2929.21,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,2950,18-49
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,2233,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,2309.23,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,2318.4750000000004,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,2329.5,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,2352.7999999999997,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,2362.55,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,2370.8,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,2374.75,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,2382.7,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,2388.65,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,2398,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,2404.55,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,2408,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,2411,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,2412.3999999999996,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,2416.7,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,2422,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,2430.75,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,2445.2,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,2455.2999999999997,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,2469.3,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,2485.15,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,2497.25,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,2505.32,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,2537,50-64
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,9582,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,9598.83,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,9689.95,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,9700.6,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,9730.5,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,9755.4,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,9794.4,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,9806,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,9820.7,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,9830.65,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,9836.4,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,9845.55,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,9851.5,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,9869.25,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,9886.8,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,9902.75,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,9915.9,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,9929,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,9942.2,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,9971.65,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,9997.400000000001,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,10045.9,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,10073.4,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,10087.01,65-130
A-2022-11-15,highVE_optImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,10088,65-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,35715,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,35978.340000000004,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,36054.55,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,36128.049999999996,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,36237.6,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,36279.1,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,36301.399999999994,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,36360.25,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,36392.799999999996,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,36426.3,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,36450.8,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,36496.15,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,36545,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,36575.85,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,36597.8,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,36634,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,36659.9,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,36695.25,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,36757,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,36800.75,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,36835.1,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,36869.65,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,36930.25,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,36941.06,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,37046,0-130
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,1519,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,1526.92,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,1548.9,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,1555.85,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,1564,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,1578.3999999999999,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,1582.8000000000002,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,1591,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,1594.7,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,1599.95,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,1604,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,1609.55,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,1612,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,1619.35,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,1630.4,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,1632.35,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,1636,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,1640.25,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,1649.1999999999998,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,1655.15,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.9,quantile,06,1665,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.95,quantile,06,1683.25,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.975,quantile,06,1693.525,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.99,quantile,06,1698.05,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,1,quantile,06,1703,0-4
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0,quantile,06,1171,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.01,quantile,06,1179.91,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.025,quantile,06,1208,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.05,quantile,06,1214,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.1,quantile,06,1225,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.15,quantile,06,1237.25,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.2,quantile,06,1243,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.25,quantile,06,1252.75,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.3,quantile,06,1261.7,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.35,quantile,06,1268,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.4,quantile,06,1273.6,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.45,quantile,06,1278,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.5,quantile,06,1284,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.55,quantile,06,1290,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.6,quantile,06,1293.4,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.65,quantile,06,1301.7,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.7,quantile,06,1306.3,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.75,quantile,06,1311.5,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.8,quantile,06,1316.4,5-17
B-2022-11-15,highVE_pesImm,2022-11-15,25 wk ahead cum hosp,2023-05-06,0.85,quantile,06,1327,5-17
