location,quantile,scenario_id,model_projection_date,target,target_end_date,type,scenario_name,value,age_group
42,0.050,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,12333.05,0-130
42,0.100,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,12630.9,0-130
42,0.150,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,12787.8,0-130
42,0.200,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,12906.8,0-130
42,0.250,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13080.25,0-130
42,0.300,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13167.8,0-130
42,0.350,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13227.55,0-130
42,0.400,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13257.0,0-130
42,0.450,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13288.5,0-130
42,0.500,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13319.5,0-130
42,0.550,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13361.3,0-130
42,0.600,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13409.6,0-130
42,0.650,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13514.8,0-130
42,0.700,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13710.0,0-130
42,0.750,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13759.0,0-130
42,0.800,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13762.6,0-130
42,0.850,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13798.6,0-130
42,0.900,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13926.4,0-130
42,0.950,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,13981.4,0-130
42,0.975,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,14042.2,0-130
42,0.990,B-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,highVE_pesImm,14078.68,0-130
42,0.010,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23389.6,0-130
42,0.025,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23429.5,0-130
42,0.050,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23496.0,0-130
42,0.100,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23577.7,0-130
42,0.150,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23733.9,0-130
42,0.200,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23859.2,0-130
42,0.250,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23925.25,0-130
42,0.300,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,23943.9,0-130
42,0.350,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24040.25,0-130
42,0.400,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24130.0,0-130
42,0.450,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24156.55,0-130
42,0.500,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24161.5,0-130
42,0.550,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24184.0,0-130
42,0.600,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24217.2,0-130
42,0.650,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24251.85,0-130
42,0.700,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24360.3,0-130
42,0.750,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24541.75,0-130
42,0.800,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24568.6,0-130
42,0.850,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24611.95,0-130
42,0.900,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24640.3,0-130
42,0.950,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24646.65,0-130
42,0.975,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24681.325,0-130
42,0.990,C-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_optImm,24702.13,0-130
42,0.010,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26069.35,0-130
42,0.025,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26087.875,0-130
42,0.050,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26118.75,0-130
42,0.100,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26455.9,0-130
42,0.150,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26543.15,0-130
42,0.200,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26647.2,0-130
42,0.250,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26747.5,0-130
42,0.300,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26798.9,0-130
42,0.350,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26916.6,0-130
42,0.400,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26977.6,0-130
42,0.450,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26988.8,0-130
42,0.500,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,26999.5,0-130
42,0.550,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27021.0,0-130
42,0.600,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27045.0,0-130
42,0.650,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27068.3,0-130
42,0.700,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27116.2,0-130
42,0.750,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27149.0,0-130
42,0.800,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27189.6,0-130
42,0.850,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27264.55,0-130
42,0.900,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27384.6,0-130
42,0.950,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27431.2,0-130
42,0.975,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27566.1,0-130
42,0.990,D-2022-11-13,2022-11-13,16 wk ahead cum hosp,2023-03-04,quantile,lowVE_pesImm,27647.04,0-130
42,0.010,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11345.22,0-130
42,0.025,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11356.05,0-130
42,0.050,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11374.1,0-130
42,0.100,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11529.0,0-130
42,0.150,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11607.2,0-130
42,0.200,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11702.8,0-130
42,0.250,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11757.75,0-130
42,0.300,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11904.8,0-130
42,0.350,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,11991.6,0-130
42,0.400,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12058.6,0-130
42,0.450,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12138.65,0-130
42,0.500,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12190.0,0-130
42,0.550,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12270.15,0-130
42,0.600,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12411.4,0-130
42,0.650,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12564.65,0-130
42,0.700,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12693.9,0-130
42,0.750,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12748.75,0-130
42,0.800,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,12877.800000000001,0-130
42,0.850,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,13131.949999999999,0-130
42,0.900,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,13334.9,0-130
42,0.950,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,13392.35,0-130
42,0.975,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,13519.175,0-130
42,0.990,A-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_optImm,13595.27,0-130
42,0.010,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,13514.72,0-130
42,0.025,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,13596.8,0-130
42,0.050,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,13733.6,0-130
42,0.100,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14033.3,0-130
42,0.150,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14162.75,0-130
42,0.200,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14268.0,0-130
42,0.250,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14495.5,0-130
42,0.300,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14564.7,0-130
42,0.350,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14574.75,0-130
42,0.400,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14580.6,0-130
42,0.450,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14589.25,0-130
42,0.500,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14644.5,0-130
42,0.550,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14693.45,0-130
42,0.600,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14735.2,0-130
42,0.650,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,14864.55,0-130
42,0.700,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15000.5,0-130
42,0.750,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15029.0,0-130
42,0.800,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15042.8,0-130
42,0.850,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15066.5,0-130
42,0.900,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15170.0,0-130
42,0.950,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15267.95,0-130
42,0.975,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15343.475,0-130
42,0.990,B-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,highVE_pesImm,15388.789999999999,0-130
42,0.010,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24198.21,0-130
42,0.025,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24272.025,0-130
42,0.050,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24395.05,0-130
42,0.100,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24428.7,0-130
42,0.150,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24557.65,0-130
42,0.200,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24656.8,0-130
42,0.250,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24685.75,0-130
42,0.300,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24737.3,0-130
42,0.350,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24849.0,0-130
42,0.400,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24908.2,0-130
42,0.450,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24924.35,0-130
42,0.500,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24938.0,0-130
42,0.550,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24949.85,0-130
42,0.600,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,24972.6,0-130
42,0.650,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25000.9,0-130
42,0.700,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25080.5,0-130
42,0.750,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25246.25,0-130
42,0.800,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25260.6,0-130
42,0.850,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25307.2,0-130
42,0.900,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25333.4,0-130
42,0.950,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25358.65,0-130
42,0.975,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25393.325,0-130
42,0.990,C-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_optImm,25414.13,0-130
42,0.010,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,26845.98,0-130
42,0.025,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,26857.95,0-130
42,0.050,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,26877.9,0-130
42,0.100,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27158.1,0-130
42,0.150,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27223.0,0-130
42,0.200,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27371.4,0-130
42,0.250,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27429.5,0-130
42,0.300,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27437.7,0-130
42,0.350,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27523.8,0-130
42,0.400,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27582.6,0-130
42,0.450,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27610.8,0-130
42,0.500,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27638.0,0-130
42,0.550,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27650.8,0-130
42,0.600,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27682.2,0-130
42,0.650,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27726.35,0-130
42,0.700,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27736.6,0-130
42,0.750,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27760.0,0-130
42,0.800,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27784.2,0-130
42,0.850,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27880.1,0-130
42,0.900,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,27947.7,0-130
42,0.950,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,28001.55,0-130
42,0.975,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,28111.275,0-130
42,0.990,D-2022-11-13,2022-11-13,17 wk ahead cum hosp,2023-03-11,quantile,lowVE_pesImm,28177.11,0-130
42,0.010,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12562.28,0-130
42,0.025,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12565.7,0-130
42,0.050,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12571.4,0-130
42,0.100,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12589.1,0-130
42,0.150,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12619.05,0-130
42,0.200,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12819.2,0-130
42,0.250,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12931.75,0-130
42,0.300,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,12968.4,0-130
42,0.350,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13101.1,0-130
42,0.400,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13226.6,0-130
42,0.450,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13294.7,0-130
42,0.500,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13357.0,0-130
42,0.550,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13421.1,0-130
42,0.600,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13483.0,0-130
42,0.650,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13612.35,0-130
42,0.700,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13782.8,0-130
42,0.750,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13817.5,0-130
42,0.800,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,13908.4,0-130
42,0.850,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,14260.45,0-130
42,0.900,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,14369.2,0-130
42,0.950,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,14418.9,0-130
42,0.975,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,14531.949999999999,0-130
42,0.990,A-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_optImm,14599.779999999999,0-130
42,0.010,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,14596.77,0-130
42,0.025,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,14677.425,0-130
42,0.050,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,14811.85,0-130
42,0.100,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15096.0,0-130
42,0.150,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15274.75,0-130
42,0.200,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15340.2,0-130
42,0.250,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15522.5,0-130
42,0.300,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15587.7,0-130
42,0.350,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15628.05,0-130
42,0.400,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15651.0,0-130
42,0.450,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15664.0,0-130
42,0.500,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15677.5,0-130
42,0.550,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15707.65,0-130
42,0.600,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15773.4,0-130
42,0.650,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15862.1,0-130
42,0.700,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15939.1,0-130
42,0.750,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,15975.5,0-130
42,0.800,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,16032.8,0-130
42,0.850,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,16065.05,0-130
42,0.900,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,16143.5,0-130
42,0.950,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,16194.65,0-130
42,0.975,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,16295.824999999999,0-130
42,0.990,B-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,highVE_pesImm,16356.529999999999,0-130
42,0.010,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,24745.5,0-130
42,0.025,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,24845.25,0-130
42,0.050,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25011.5,0-130
42,0.100,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25030.8,0-130
42,0.150,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25118.55,0-130
42,0.200,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25139.6,0-130
42,0.250,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25210.0,0-130
42,0.300,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25261.7,0-130
42,0.350,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25361.1,0-130
42,0.400,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25412.8,0-130
42,0.450,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25423.7,0-130
42,0.500,C-2022-11-13,2022-11-13,18 wk ahead cum hosp,2023-03-18,quantile,lowVE_optImm,25442.5,0-130
