scenario_id,scenario_name,model_projection_date,target,target_end_date,sample,location,value,age_group
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,5,42,1707,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,6,42,1453,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,7,42,1564,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,8,42,1456,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,9,42,1475,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,10,42,1334,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,11,42,1345,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,12,42,1612,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,13,42,1477,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,14,42,1603,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,15,42,1367,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,16,42,1492,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,17,42,1515,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,18,42,1247,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,19,42,1516,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,15 wk ahead inc hosp,2023-02-25,20,42,1503,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,1,42,1622,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,2,42,1578,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,3,42,1555,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,4,42,1560,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,5,42,1617,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,6,42,1660,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,7,42,1598,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,8,42,1537,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,9,42,1570,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,10,42,1633,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,11,42,1580,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,12,42,1577,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,13,42,1692,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,14,42,1533,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,15,42,1709,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,16,42,1538,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,17,42,1588,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,18,42,1422,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,19,42,1634,0-130
A-2022-11-13,highVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,20,42,1658,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,1,42,1690,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,2,42,1686,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,3,42,1691,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,4,42,1636,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,5,42,1690,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,6,42,1604,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,7,42,1574,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,8,42,1521,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,9,42,1705,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,10,42,1696,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,11,42,1633,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,12,42,1652,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,13,42,1608,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,14,42,1625,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,15,42,1601,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,16,42,1732,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,17,42,1659,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,18,42,1675,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,19,42,1590,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,20,42,1694,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,1,42,1216,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,2,42,1116,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,3,42,1261,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,4,42,976,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,5,42,1261,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,6,42,1171,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,7,42,1168,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,8,42,1194,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,9,42,1117,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,10,42,1397,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,11,42,1090,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,12,42,1198,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,13,42,1088,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,14,42,1151,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,15,42,1272,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,16,42,1021,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,17,42,1131,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,18,42,1098,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,19,42,1125,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,20,42,1257,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,1,42,1095,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,2,42,906,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,3,42,1098,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,4,42,1005,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,5,42,1104,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,6,42,925,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,7,42,1052,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,8,42,972,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,9,42,899,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,10,42,902,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,11,42,892,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,12,42,1101,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,13,42,937,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,14,42,1142,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,15,42,910,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,16,42,1007,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,17,42,975,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,18,42,822,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,19,42,1009,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,16 wk ahead inc hosp,2023-03-04,20,42,981,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,1,42,1427,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,2,42,1354,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,3,42,1443,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,4,42,1285,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,5,42,1475,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,6,42,1418,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,7,42,1444,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,8,42,1385,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,9,42,1486,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,10,42,1427,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,11,42,1311,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,12,42,1381,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,13,42,1326,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,14,42,1425,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,15,42,1411,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,16,42,1334,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,17,42,1315,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,18,42,1224,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,19,42,1327,0-130
A-2022-11-13,highVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,20,42,1512,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,1,42,1361,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,2,42,1383,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,3,42,1376,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,4,42,1285,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,5,42,1335,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,6,42,1359,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,7,42,1282,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,8,42,1213,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,9,42,1314,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,10,42,1397,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,11,42,1397,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,12,42,1291,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,13,42,1239,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,14,42,1434,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,15,42,1252,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,16,42,1468,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,17,42,1266,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,18,42,1370,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,19,42,1403,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,20,42,1316,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,1,42,807,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,2,42,730,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,3,42,839,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,4,42,691,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,5,42,786,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,6,42,723,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,7,42,820,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,8,42,778,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,9,42,691,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,10,42,905,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,11,42,725,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,12,42,819,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,13,42,759,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,14,42,726,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,15,42,845,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,16,42,696,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,17,42,712,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,18,42,709,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,19,42,712,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,20,42,805,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,1,42,766,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,2,42,562,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,3,42,669,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,4,42,625,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,5,42,758,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,6,42,584,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,7,42,665,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,8,42,597,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,9,42,567,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,10,42,551,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,11,42,637,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,12,42,736,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,13,42,573,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,14,42,781,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,15,42,653,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,16,42,678,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,17,42,657,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,18,42,520,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,19,42,617,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,17 wk ahead inc hosp,2023-03-11,20,42,623,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,1,42,1184,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,2,42,1102,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,3,42,1144,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,4,42,1045,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,5,42,1134,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,6,42,1089,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,7,42,1191,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,8,42,1026,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,9,42,1234,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,10,42,1162,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,11,42,1035,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,12,42,1028,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,13,42,999,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,14,42,1184,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,15,42,1145,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,16,42,1012,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,17,42,1045,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,18,42,1006,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,19,42,1002,0-130
A-2022-11-13,highVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,20,42,1226,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,1,42,1002,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,2,42,1045,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,3,42,1028,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,4,42,924,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,5,42,1077,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,6,42,1011,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,7,42,987,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,8,42,941,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,9,42,1026,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,10,42,1072,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,11,42,1078,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,12,42,989,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,13,42,979,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,14,42,1084,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,15,42,1000,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,16,42,1083,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,17,42,933,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,18,42,1170,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,19,42,1061,0-130
B-2022-11-13,highVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,20,42,978,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,1,42,557,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,2,42,458,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,3,42,532,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,4,42,424,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,5,42,530,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,6,42,459,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,7,42,561,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,8,42,517,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,9,42,484,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,10,42,623,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,11,42,497,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,12,42,516,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,13,42,515,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,14,42,476,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,15,42,598,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,16,42,458,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,17,42,457,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,18,42,500,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,19,42,436,0-130
C-2022-11-13,lowVE_optImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,20,42,544,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,1,42,485,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,2,42,394,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,3,42,411,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,4,42,451,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,5,42,533,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,6,42,377,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,7,42,521,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,8,42,399,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,9,42,397,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,10,42,386,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,11,42,468,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,12,42,532,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,13,42,373,0-130
D-2022-11-13,lowVE_pesImm,2022-11-13,18 wk ahead inc hosp,2023-03-18,14,42,558,0-130
