"sample","value","target_end_date","scenario_id","scenario_name","model_projection_date","location","target","age_group"
35,589.354766998575,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
36,1065.8984435843,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
37,680.570569794305,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
38,495.297512215507,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
39,622.234141343619,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
40,863.669902397596,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
41,664.356072950695,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
42,740.9491679664,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
43,561.053177437129,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
44,450.833684286654,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
45,688.161120587619,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
46,618.341016014307,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
47,806.040543643064,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
48,628.825871596017,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
49,636.373581899144,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
50,495.127484541404,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
51,610.103820955217,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
52,508.226262223175,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
53,429.925367350633,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
54,537.067506138694,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
55,752.563159119649,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
56,647.406885330525,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
57,575.956507489221,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
58,656.341314907837,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
59,480.509072343158,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
60,559.864030389452,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
61,660.16713125423,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
62,472.572263289799,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
63,594.729696144874,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
64,465.463187006063,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
65,655.488019240954,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
66,453.014468771135,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
67,411.831335246487,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
68,510.464873595982,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
69,626.722567218914,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
70,400.649110696758,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
71,561.728657015743,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
72,415.143472338313,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
73,639.606920131938,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
74,443.813801418278,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
75,573.431192125628,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
76,557.739947638021,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
77,450.748986903915,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
78,666.829544930735,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
79,746.242201173946,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
80,533.488957222715,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
81,755.774937629671,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
82,721.269234448388,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
83,661.173348434146,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
84,505.363172232412,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
85,532.181342400587,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
86,497.923653377582,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
87,544.030909966332,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
88,675.490187573194,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
89,456.724703584556,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
90,685.896955296842,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
91,639.032343663137,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
92,643.923502978375,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
93,431.349677424822,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
94,533.539319745527,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
95,584.757059474131,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
96,606.78278328758,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
97,549.665486348626,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
98,472.612837758592,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
99,681.158123021278,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
100,422.490016364475,"2023-05-06","B-2022-11-13","highVE_pesImm","2022-11-13","US","25 wk ahead inc hosp","0-130"
1,471.205182110545,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
2,470.162995751107,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
3,499.340463369501,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
4,419.141308098734,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
5,381.135309347456,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
6,490.231455643857,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
7,304.701163023659,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
8,590.665489934164,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
9,525.982669747917,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
10,376.160175375955,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
11,509.548958970075,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
12,557.008926557137,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
13,512.73681613405,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
14,521.765014947987,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
15,446.932202598233,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
16,426.435185552685,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
17,530.800375966686,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
18,392.129013455765,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
19,429.884650620233,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
20,405.387213471799,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
21,459.72344387556,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
22,484.400505458465,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
23,504.704735412177,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
24,439.926057814497,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
25,471.071882303642,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
26,462.840288644476,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
27,415.451203654562,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
28,361.185013254915,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
29,367.92415220012,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
30,417.402034002723,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
31,578.095181040776,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
32,511.15811713554,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
33,609.553922706557,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
34,474.285025926304,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
35,469.505728659576,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
36,808.978429751253,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
37,549.611210796002,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
38,390.754709261059,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
39,501.233599359139,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
40,695.560953419183,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
41,534.667913926755,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
42,598.10542673317,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
43,440.341856615871,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
44,360.138653640844,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
45,570.886246698088,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
46,502.936114449418,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
47,637.749511565478,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
48,507.858891996215,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
49,501.024730441851,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
50,386.844621100533,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
51,485.28448995553,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
52,396.918459358399,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
53,341.746176865525,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
54,427.6046980231,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
55,608.679800669719,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
56,513.274056012026,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
57,452.948169435296,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
58,535.981431458936,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
59,375.32084795301,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
60,442.786175534815,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
61,541.047021364636,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
62,379.99158026727,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
63,474.704705135618,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
64,376.807614939426,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
65,526.552345154938,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
66,362.068516538502,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
67,329.153196853184,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
68,404.032751635333,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
69,490.065782267075,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
70,310.01722425979,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
71,441.526694674343,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
72,332.277302080469,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
73,524.019297311714,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
74,351.484240585847,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
75,453.158448475552,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
76,440.565252946709,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
77,366.13631194773,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
78,531.601285290068,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
79,602.814912973455,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
80,426.652442819658,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
81,600.425348720562,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
82,583.256760888922,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
83,525.51385562934,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
84,408.245800952102,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
85,423.639558107901,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
86,409.707255157949,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
87,433.245209807344,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
88,532.228907756178,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
89,364.870439871149,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
90,548.243016345947,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
91,499.311912334522,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
92,516.898628424516,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
93,348.457793330028,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
94,429.457979130409,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
95,472.823513683308,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
96,480.633446907902,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
97,449.742965197106,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
98,371.215532805229,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
99,539.038394958855,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
100,329.707289869632,"2023-05-13","B-2022-11-13","highVE_pesImm","2022-11-13","US","26 wk ahead inc hosp","0-130"
1,398.662212061745,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
2,390.520703276883,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
3,416.965895653905,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
4,350.872314786007,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
5,327.305621114352,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
6,418.221208834451,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
7,257.465983410048,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
8,502.811325754819,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
9,444.263053116012,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
10,316.757989110007,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
11,435.544534285175,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
12,477.156036513377,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
13,426.918346290612,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
14,441.687083422013,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
15,381.020862140101,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
16,355.327812851071,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
17,444.103556983432,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
18,328.710100914152,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
19,364.205553969471,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
20,339.346373181581,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
21,387.691114999135,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
22,411.028108323501,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
23,421.971427025414,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
24,372.676001108748,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
25,399.002389290761,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
26,381.335001755087,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
27,352.137175215557,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
28,301.35873448504,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
29,312.889153186402,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
30,352.578521260383,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
31,486.541730119271,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
32,440.198712854289,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
33,500.459385215268,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
34,396.724363241024,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
35,394.624936385354,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
36,644.619253796052,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
37,466.433362037529,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
38,327.699737165583,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
39,424.844062221408,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
40,585.06077913727,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
41,452.605943459352,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
42,505.717501447379,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
43,366.180640343992,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
44,305.475450643984,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
45,494.525964364985,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
46,430.2002165948,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
47,529.489668168232,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
48,431.122866288154,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
49,416.823785893279,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
50,322.171334106291,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
51,407.498446302733,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
52,329.761610435726,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
53,289.050425454179,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
54,360.52602326613,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
55,515.334684156016,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
56,429.643272227501,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
57,376.791354234046,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
58,459.062661989752,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
59,312.157257722581,"2023-05-20","B-2022-11-13","highVE_pesImm","2022-11-13","US","27 wk ahead inc hosp","0-130"
