"sample","value","target_end_date","scenario_name","location","target","age_group","scenario_id","model_projection_date"
86,564.75773411293,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
87,480.222586504368,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
88,487.95762154825,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
89,570.703585103365,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
90,584.227907089129,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
91,566.928490089697,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
92,664.514443884757,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
93,576.403828414698,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
94,755.633548992847,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
95,664.62772423381,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
96,592.889756618376,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
97,664.872333531328,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
98,622.417037460926,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
99,572.900834858179,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
100,640.106549632154,"2023-05-06","lowVE_pesImm","US","25 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
1,504.683837304009,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
2,521.493969242492,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
3,547.525693859343,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
4,352.100330498539,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
5,565.545350095412,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
6,478.936879901835,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
7,512.18418909019,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
8,449.637153306181,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
9,467.183127889037,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
10,474.236001105765,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
11,482.707476032065,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
12,688.859832071352,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
13,522.940377863935,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
14,435.678977236062,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
15,477.198936032894,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
16,454.351186743341,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
17,546.539587792941,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
18,653.74556430198,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
19,536.566892104133,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
20,453.004641271331,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
21,621.527515789304,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
22,443.117396387501,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
23,471.3863836311,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
24,436.959070638704,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
25,475.363730251532,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
26,629.936107346522,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
27,561.466687608171,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
28,578.234564053389,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
29,430.658967497365,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
30,388.626824698122,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
31,549.896611162845,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
32,437.077538740263,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
33,588.482462547889,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
34,501.948582016206,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
35,387.831105093867,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
36,477.985979460987,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
37,324.884804529179,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
38,412.915541004778,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
39,573.194078071598,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
40,529.100113885052,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
41,453.091700972042,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
42,548.54850527938,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
43,587.552215498716,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
44,443.897051495839,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
45,445.454515847161,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
46,563.87888474215,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
47,371.67780157546,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
48,525.311196059341,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
49,490.346122845136,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
50,513.568835780797,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
51,469.378814158593,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
52,447.812259609827,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
53,495.636857298154,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
54,688.732224548201,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
55,425.967902214285,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
56,491.595534341579,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
57,471.137124715789,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
58,490.234506930777,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
59,583.205313884694,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
60,394.130167852381,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
61,390.090922945925,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
62,383.041834490614,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
63,417.135614186705,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
64,436.360307193371,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
65,581.003905231049,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
66,386.022380652859,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
67,388.408382863852,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
68,462.730075285989,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
69,507.770592674179,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
70,511.734068903873,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
71,439.391890533391,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
72,425.862975469371,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
73,356.873946409101,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
74,495.695345945825,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
75,611.010424394418,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
76,481.995998173388,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
77,430.53925597912,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
78,614.934545131866,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
79,721.520297545934,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
80,446.306191126805,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
81,507.780924666446,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
82,583.957220871802,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
83,646.053396512293,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
84,355.426242040548,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
85,463.47930076661,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
86,440.60346749509,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
87,375.683026561804,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
88,388.516637854808,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
89,449.040177409475,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
90,462.59447161049,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
91,445.296064698752,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
92,536.431798469147,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
93,450.585236665682,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
94,609.121045213172,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
95,524.609240281677,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
96,466.046576402792,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
97,536.413188463207,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
98,487.537228558335,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
99,448.494311892202,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
100,498.634047918837,"2023-05-13","lowVE_pesImm","US","26 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
1,428.793915738286,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
2,435.97026091243,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
3,465.063959145614,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
4,296.459465167413,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
5,477.936767184714,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
6,412.793570939355,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
7,431.744757107308,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
8,381.641395190512,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
9,396.064790667456,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
10,408.064663626476,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
11,415.44290083907,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
12,575.465599819057,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
13,440.369705024686,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
14,369.629732008183,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
15,405.293720010059,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
16,388.512472321833,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
17,459.072498804836,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
18,545.321954241557,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
19,451.143057939948,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
20,380.616245245976,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
21,520.917779233018,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
22,375.265216994978,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
23,393.550087150486,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
24,358.793360956092,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
25,406.516656702339,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
26,526.864182724746,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
27,475.676669967087,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
28,492.837517737205,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
29,356.093227887082,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
30,324.87248963631,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
31,464.673893738009,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
32,363.967852070928,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
33,508.408767616786,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
34,421.136147647495,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
35,325.930465462671,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
36,404.71135737813,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
37,273.903873435358,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
38,355.285786609961,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
39,492.463564395422,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
40,448.993478664593,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
41,376.443145805338,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
42,465.276062752083,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
43,506.395126404657,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
44,375.121569704092,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
45,371.166746029885,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
46,464.615624756964,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
47,307.285933642589,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
48,445.292351532136,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
49,417.916073903039,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
50,431.770540095937,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
51,396.809630197081,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
52,380.599583162728,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
53,411.122094915212,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
54,582.274174349586,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
55,364.535080516072,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
56,420.45154239381,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
57,396.136662445755,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
58,415.730621813629,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
59,500.44960111536,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
60,342.861612388862,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
61,327.702828577357,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
62,329.490250203885,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
63,348.952879485447,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
64,373.885134288345,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
65,492.56343654881,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
66,322.542024318332,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
67,325.331114354511,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
68,396.562207239818,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
69,426.895400614645,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
70,426.172171914991,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
71,372.286190744051,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
72,359.281635315556,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
73,300.055911675573,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
74,417.255778900218,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
75,509.608166349258,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
76,409.370997358085,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
77,361.90434257948,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
78,534.835184480243,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
79,615.945625263354,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
80,376.206361696537,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
81,421.268588658192,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
82,494.957473498815,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
83,533.886802299304,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
84,292.839744186582,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
85,395.297491348955,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
86,365.314313175129,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
87,313.417454125036,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
88,328.64144490467,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
89,374.909537734759,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
90,387.780210133844,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
91,371.231641566615,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
92,455.068524579382,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
93,374.104029890811,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
94,515.025279988573,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
95,437.275721700705,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
96,388.198931771023,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
97,455.427590125932,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
98,404.628400985506,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
99,372.706543262589,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
100,411.891112697065,"2023-05-20","lowVE_pesImm","US","27 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
1,371.876474563994,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
2,371.827479664883,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
3,403.217658110317,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
4,254.728816169068,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
5,412.230330001691,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
6,363.186089217494,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
