"value","quantile","location","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","age_group"
179245.621858394,"0.35","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
180069.1142307,"0.4","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
180660.299708183,"0.45","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
181698.056278711,"0.5","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
182532.345816151,"0.55","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
183639.465940351,"0.6","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
184505.317653799,"0.65","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
185543.581977968,"0.7","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
186697.675618961,"0.75","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
188351.380179832,"0.8","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
189860.50328197,"0.85","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
192291.377133627,"0.9","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
194028.845949295,"0.95","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
196005.639745044,"0.975","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
199207.270958795,"0.99","US","A-2022-11-13","2022-11-13","18 wk ahead cum hosp","2023-03-18","quantile","highVE_optImm","0-130"
169688.211384937,"0.01","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
170953.71019721,"0.025","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
173441.214987096,"0.05","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
174796.819357653,"0.1","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
176476.486576884,"0.15","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
178399.944126559,"0.2","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
180280.219578323,"0.25","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
180800.592873488,"0.3","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
181603.109539225,"0.35","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
182437.773914233,"0.4","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
183342.735545564,"0.45","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
184279.151284736,"0.5","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
185206.175541525,"0.55","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
186193.875252234,"0.6","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
187475.194093106,"0.65","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
188353.667820262,"0.7","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
189652.433267555,"0.75","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
191189.44520574,"0.8","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
192917.792307102,"0.85","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
195450.281170513,"0.9","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
197180.53393412,"0.95","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
199304.21122457,"0.975","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
202918.706010796,"0.99","US","A-2022-11-13","2022-11-13","19 wk ahead cum hosp","2023-03-25","quantile","highVE_optImm","0-130"
171233.170717272,"0.01","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
172525.963348168,"0.025","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
175207.415053867,"0.05","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
177011.720522876,"0.1","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
178316.42335389,"0.15","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
180472.571200255,"0.2","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
182333.16245802,"0.25","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
182746.429978022,"0.3","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
183584.860780492,"0.35","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
184392.028711491,"0.4","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
185471.245510045,"0.45","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
186233.618568269,"0.5","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
187279.027542278,"0.55","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
188117.55245235,"0.6","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
189749.491477874,"0.65","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
190462.080400025,"0.7","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
191895.582358816,"0.75","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
193357.961313506,"0.8","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
195431.517929815,"0.85","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
197782.5142821,"0.9","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
199637.544741434,"0.95","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
201882.239506065,"0.975","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
205727.182869573,"0.99","US","A-2022-11-13","2022-11-13","20 wk ahead cum hosp","2023-04-01","quantile","highVE_optImm","0-130"
172389.536829446,"0.01","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
173725.595409749,"0.025","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
176534.797228465,"0.05","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
178755.900604958,"0.1","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
179782.870585934,"0.15","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
182059.881908823,"0.2","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
183891.644679833,"0.25","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
184357.878647535,"0.3","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
185127.75366613,"0.35","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
185890.343628688,"0.4","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
187120.114877923,"0.45","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
187842.20840688,"0.5","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
188828.387462842,"0.55","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
189588.327096669,"0.6","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
191493.242092178,"0.65","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
192042.872294147,"0.7","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
193586.943125623,"0.75","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
195152.460827488,"0.8","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
197404.018445496,"0.85","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
199803.366838169,"0.9","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
201602.312504987,"0.95","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
203880.845962236,"0.975","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
207819.754006475,"0.99","US","A-2022-11-13","2022-11-13","21 wk ahead cum hosp","2023-04-08","quantile","highVE_optImm","0-130"
173263.224715763,"0.01","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
174650.981323828,"0.025","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
177540.572469811,"0.05","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
180016.053166275,"0.1","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
180964.734181694,"0.15","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
183284.972541392,"0.2","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
185031.432461235,"0.25","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
185583.226274735,"0.3","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
186145.316802123,"0.35","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
187052.593016145,"0.4","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
188382.68738797,"0.45","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
189134.478738235,"0.5","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
190221.902803327,"0.55","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
190718.402949485,"0.6","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
192808.033811533,"0.65","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
193364.363748232,"0.7","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
195004.191334185,"0.75","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
196550.499672138,"0.8","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
198781.634903622,"0.85","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
201240.728459448,"0.9","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
203186.007520526,"0.95","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
205441.15196579,"0.975","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
209383.471892852,"0.99","US","A-2022-11-13","2022-11-13","22 wk ahead cum hosp","2023-04-15","quantile","highVE_optImm","0-130"
173960.149370528,"0.01","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
175400.496032281,"0.025","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
178341.951736829,"0.05","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
180851.453104852,"0.1","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
181935.791034437,"0.15","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
184270.939387093,"0.2","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
185978.106610885,"0.25","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
186631.567520177,"0.3","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
187004.878771199,"0.35","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
188078.850579973,"0.4","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
189409.293038954,"0.45","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
190162.299086605,"0.5","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
191255.404540175,"0.55","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
191666.8996244,"0.6","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
193857.613515996,"0.65","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
194470.852780421,"0.7","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
196029.169126269,"0.75","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
197632.618851049,"0.8","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
199809.363736331,"0.85","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
202389.159259379,"0.9","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
204471.080683777,"0.95","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
206704.278889436,"0.975","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
210605.389000057,"0.99","US","A-2022-11-13","2022-11-13","23 wk ahead cum hosp","2023-04-22","quantile","highVE_optImm","0-130"
174539.302999904,"0.01","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
176005.381002102,"0.025","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
178975.043376258,"0.05","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
181546.011639914,"0.1","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
182732.266437,"0.15","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
185058.857446497,"0.2","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
186611.100719633,"0.25","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
187409.601218136,"0.3","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
187774.455775208,"0.35","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
188905.257410669,"0.4","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
190164.551832052,"0.45","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
190990.108688125,"0.5","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
191964.743443993,"0.55","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
192534.281712276,"0.6","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
194636.889153675,"0.65","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
195361.40053304,"0.7","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
196854.306582855,"0.75","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
198493.782083656,"0.8","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
200632.445222791,"0.85","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
203298.617818945,"0.9","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
205507.38468403,"0.95","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
207720.144010143,"0.975","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
211545.368834508,"0.99","US","A-2022-11-13","2022-11-13","24 wk ahead cum hosp","2023-04-29","quantile","highVE_optImm","0-130"
175058.690829924,"0.01","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
176496.877700287,"0.025","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
179475.955734841,"0.05","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
182154.497358898,"0.1","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
183416.335685509,"0.15","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
185696.58639946,"0.2","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
187196.016548679,"0.25","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
187961.565325327,"0.3","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
188440.089328079,"0.35","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
189572.957648602,"0.4","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
190771.797639135,"0.45","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
191659.177567955,"0.5","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
192525.288245188,"0.55","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
193236.48851234,"0.6","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
195227.003150151,"0.65","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
196131.937416951,"0.7","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
197521.182927184,"0.75","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
199184.840481217,"0.8","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
201285.796428205,"0.85","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
204018.463398555,"0.9","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
206344.772210573,"0.95","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
208538.664604881,"0.975","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
212263.274902626,"0.99","US","A-2022-11-13","2022-11-13","25 wk ahead cum hosp","2023-05-06","quantile","highVE_optImm","0-130"
175496.052291375,"0.01","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
176906.227593829,"0.025","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
179880.797159318,"0.05","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
182601.608354097,"0.1","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
184003.288625543,"0.15","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
186222.416055533,"0.2","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
187702.343232343,"0.25","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
188417.174469537,"0.3","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
188937.494347925,"0.35","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
190126.731431178,"0.4","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
191264.521868426,"0.45","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
192210.775751256,"0.5","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
192974.667139386,"0.55","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
193816.088603924,"0.6","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
195709.840254361,"0.65","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
196764.994838067,"0.7","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
198071.377382497,"0.75","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
199750.124230836,"0.8","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
201806.508452742,"0.85","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
204598.055258617,"0.9","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
207033.095952697,"0.95","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
209209.757950621,"0.975","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
212818.970710832,"0.99","US","A-2022-11-13","2022-11-13","26 wk ahead cum hosp","2023-05-13","quantile","highVE_optImm","0-130"
175882.289223584,"0.01","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
177264.672149724,"0.025","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
180225.67599643,"0.05","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
182987.829439725,"0.1","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
184521.309650044,"0.15","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
186673.04677382,"0.2","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
188145.855398927,"0.25","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
188812.198793731,"0.3","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
189373.395597953,"0.35","US","A-2022-11-13","2022-11-13","27 wk ahead cum hosp","2023-05-20","quantile","highVE_optImm","0-130"
