"sample","value","target_end_date","scenario_id","scenario_name","model_projection_date","location","target","age_group"
41,2186.54157540725,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
42,1885.6922659059,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
43,4023.49923736198,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
44,3595.85968549414,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
45,4808.30481441024,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
46,1994.90311313311,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
47,2731.4236427484,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
48,1777.6546234677,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
49,3379.03081839936,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
50,3461.95252310905,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
51,2740.85277673382,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
52,2195.77694871574,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
53,2313.77139795501,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
54,3070.97380656992,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
55,2086.3420080379,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
56,2651.94224209256,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
57,4259.06970030443,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
58,2180.56576779348,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
59,2200.71749262433,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
60,4562.15355304664,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
61,3623.96162813433,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
62,3605.13698528368,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
63,2724.51749221013,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
64,3042.2705065851,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
65,2905.34654684426,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
66,3913.99857349139,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
67,2900.05733594036,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
68,2311.33193802147,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
69,2380.88093557502,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
70,2549.34606844694,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
71,2759.53334943084,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
72,2760.03935994312,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
73,2630.36426635772,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
74,1945.14982551772,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
75,2835.51232481775,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
76,2582.47857607814,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
77,2735.34095861397,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
78,3059.51058852997,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
79,3181.23562617169,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
80,1840.93536117845,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
81,2842.68771561234,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
82,2500.07867588111,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
83,3967.30417164135,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
84,2951.1695706383,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
85,3103.38946550772,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
86,1894.5164571219,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
87,3170.23094499818,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
88,3001.91192935179,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
89,2330.58369938679,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
90,2565.56642964203,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
91,2715.85209375116,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
92,3162.3833520726,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
93,2712.11306591615,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
94,2646.09829720971,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
95,1978.78659999573,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
96,2395.51927465648,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
97,2089.73100434094,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
98,3414.8688852515,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
99,2903.43872832617,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
100,1748.31536903355,"2023-03-25","A-2022-12-04","highVE_optImm","2022-12-04","US","16 wk ahead inc hosp","0-130"
1,2034.65923272757,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
2,1505.38083383971,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
3,1617.124868422,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
4,1689.37612977113,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
5,1503.7642000027,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
6,2484.61921626096,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
7,1578.25035149395,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
8,1435.38563778349,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
9,2132.99596597451,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
10,1783.69879133357,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
11,1684.55502259408,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
12,2599.83846511687,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
13,2190.74802205661,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
14,1848.3065273344,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
15,2396.65968425299,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
16,1463.22955452163,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
17,2235.61593075519,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
18,2177.17012379944,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
19,1715.51151407895,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
20,2363.87764055628,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
21,2612.51922316114,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
22,2830.16955565042,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
23,3172.9160103632,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
24,2271.0819965964,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
25,1705.44650462093,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
26,1793.84519663398,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
27,1778.31262248524,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
28,3326.5164938346,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
29,2085.3993626475,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
30,1941.65575698572,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
31,1477.28154486985,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
32,2059.68080670643,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
33,2145.64616190442,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
34,1751.25667255588,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
35,2101.09866303567,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
36,2059.20516281035,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
37,2627.55527054482,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
38,1479.51779952825,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
39,2223.99685713984,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
40,2234.53483180513,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
41,1714.82874347506,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
42,1429.27598935766,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
43,3112.44184439901,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
44,2797.3085770062,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
45,3739.20802573691,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
46,1522.69709853087,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
47,2161.62014269347,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
48,1381.90542816223,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
49,2616.38381304589,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
50,2647.01750720314,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
51,2172.84498541025,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
52,1682.70651320423,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
53,1752.25623217661,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
54,2346.42280691647,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
55,1610.68425619249,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
56,2056.1382031739,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
57,3363.81513027003,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
58,1696.56053565253,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
59,1687.10022489187,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
60,3577.83616707204,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
61,2758.96242263425,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
62,2830.82649474204,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
63,2126.06293856704,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
64,2325.56386568118,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
65,2264.88961119148,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
66,3018.46600325484,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
67,2222.86109693536,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
68,1779.71951006478,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
69,1826.35295649244,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
70,1975.71109004552,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
71,2150.04665216874,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
72,2144.88806272781,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
73,2005.94403682842,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
74,1478.18494941396,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
75,2184.89084091634,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
76,1952.63854059934,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
77,2168.62177855077,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
78,2421.6585276688,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
79,2503.34985869392,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
80,1414.68547471109,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
81,2231.73923399584,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
82,1911.12940878189,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
83,3107.82486550249,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
84,2235.39952901951,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
85,2438.58550341072,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
86,1438.42409524972,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
87,2407.80342379883,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
88,2278.99365798982,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
89,1778.13425139993,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
90,1960.29379312636,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
91,2093.41293787569,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
92,2483.78737441804,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
93,2135.23727265313,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
94,2049.542622861,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
95,1518.71810799383,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
96,1884.78466340269,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
97,1639.78939830241,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
98,2686.34949388433,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
99,2274.05996790475,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
100,1328.7687457278,"2023-04-01","A-2022-12-04","highVE_optImm","2022-12-04","US","17 wk ahead inc hosp","0-130"
1,1601.37491081456,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
2,1165.24304002557,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
3,1255.34783932755,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
4,1293.58978699444,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
5,1142.3999035666,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
6,1898.48478319913,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
7,1190.1284553891,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
8,1076.22914669284,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
9,1672.24522152753,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
10,1370.11846461206,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
11,1261.48130568507,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
12,2033.9276431028,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
13,1702.39500711859,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
14,1448.6241170938,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
15,1854.92927536197,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
16,1132.84306864018,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
17,1734.63607398935,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
18,1700.38174984845,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
19,1320.79626258251,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
20,1831.15480539083,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
21,2036.33368986892,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
22,2181.80028469145,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
23,2490.11097694953,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
24,1731.60600298876,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
25,1327.74894618664,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
26,1404.1481539723,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
27,1330.60869372363,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
28,2545.85510156243,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
29,1604.74671367532,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
30,1473.12060860319,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
31,1126.66290492168,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
32,1553.03675264117,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
33,1595.96541170011,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
34,1357.82650176164,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
35,1631.51890877265,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
36,1556.19736669954,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
37,2061.58706974141,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
38,1112.85719925964,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
39,1690.45959268761,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
40,1690.196879277,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
41,1336.30510153694,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
42,1070.13946714471,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
43,2383.26936875075,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
44,2158.5152009456,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
45,2880.46383025977,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
46,1149.94087378195,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
47,1701.50270410232,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
48,1066.7152232988,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
49,2007.52631249574,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
50,1999.33392591606,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
51,1712.76018087842,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
52,1276.75370124972,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
53,1310.18196315655,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
54,1771.89187830782,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
55,1233.52089332223,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
56,1581.44634010784,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
57,2639.01033358986,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
58,1309.29965625074,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
59,1280.0627774021,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
60,2784.13530253687,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
61,2074.57633218516,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
62,2204.59457956247,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
63,1648.23757245571,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
64,1757.15926477447,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
65,1749.56076068878,"2023-04-08","A-2022-12-04","highVE_optImm","2022-12-04","US","18 wk ahead inc hosp","0-130"
